FILM;ID ACTEUR;PERSONNAGE;
tt0465316;nm0523180;Kuma;
tt0465316;nm0768784;Young Afro;
tt0465316;nm0000168;Afro Samurai;
tt0465316;nm0224007;Brother 2;
tt0465316;nm0126023;Brother 6;
tt0465316;nm0851317;Juzo;
tt0465316;nm0089707;Assassin;
tt0465316;nm0071818;Foo;
tt0465316;nm0005026;Okiku;
tt0465316;nm0217221;Oyuki;
tt0465316;nm0000579;Justice;
tt0465316;nm0152839;Otsuru;
tt0465316;nm0482851;Brother 1;
tt0465316;nm1043186;Assassin;
tt0416185;nm0001326;Erik Kernan Jr.;
tt0416185;nm2023672;Teddy Kernan;
tt0416185;nm0789831;Perlmutter;
tt0416185;nm0000168;Champ;
tt0416185;nm1222820;Kenny;
tt0416185;nm2464194;Runt;
tt0416185;nm0712382;Reporter #1;
tt0416185;nm0001601;Whitley;
tt0416185;nm0629697;Polly;
tt0416185;nm0502015;Bob Satterfield Jr.;
tt0416185;nm0833063;Tillman;
tt0416185;nm0001075;Ike Epstein;
tt0416185;nm0000159;Andrea Flak;
tt0416185;nm0606700;Joyce Kernan;
tt0416185;nm0000257;Ralph Metz;
tt0416185;nm0163925;Washburn;
tt0416185;nm0762191;Marciano;
tt0416185;nm1279767;Jaws;
tt0488539;nm0085400;Jimmy;
tt0488539;nm0521753;Melvin-Smacking Penguin;
tt0488539;nm0000168;Narrator;
tt0488539;nm0134647;Sidney;
tt0488539;nm0004755;Insecure Penguin;
tt0488539;nm0004517;Penguin on Belly;
tt0488539;nm0001834;Hey, That's My Ass! Penguin;
tt0488539;nm0004989;Hottie Penguin;
tt0488539;nm0000155;Helen;
tt0488539;nm0000902;They're Aall Bitches Penguin;
tt0488539;nm0000775;Melissa;
tt0488539;nm0756114;Carl;
tt0488539;nm0578788;Juan Sanchez;
tt0488539;nm0183417;There's No Snow Penguin;
tt0488539;nm0001764;What's Global Warming Penguin;
tt0488539;nm0842332;He's So Gross Penguin;
tt0488539;nm0005576;Ester;
tt0488539;nm0488953;I Need a Z-Pack Penguin;
tt0763840;nm0531762;Ray;
tt0763840;nm2474630;Sgt. Larkin;
tt0763840;nm0696169;Tommy Yates;
tt0763840;nm0614877;Jordan Owens;
tt0763840;nm0000168;Will Marsh;
tt0763840;nm0625727;V.A. Hospital Doctor;
tt0763840;nm1228007;Spc. Pendilla;
tt0763840;nm2474640;Carl Marsh;
tt0763840;nm0635139;Cary;
tt0763840;nm0005389;Penelope Marsh;
tt0763840;nm2474639;Dede Marsh;
tt0763840;nm0000207;Sarah Schivino;
tt0763840;nm0427389;Billy Marsh;
tt0763840;nm0749490;Hank Yates;
tt0763840;nm2474641;Amad Kamal;
tt0763840;nm0785193;Pvt. Shar;
tt0763840;nm1265067;Jamal Aiken;
tt0763840;nm0004754;Vanessa Price;
tt0462200;nm0000168;Lazarus;
tt0462200;nm0502180;Rose Woods;
tt0462200;nm0356226;Pinetop;
tt0462200;nm0005493;Ronnie;
tt0462200;nm2142326;Batson;
tt0462200;nm0685998;Charlie;
tt0462200;nm0182824;Reverend R.L.;
tt0462200;nm2542091;Lincoln;
tt0462200;nm0000207;Rae;
tt0462200;nm1984512;Bojo;
tt0462200;nm1535423;Gill;
tt0462200;nm2058531;Jesse;
tt0462200;nm0934083;Mayella;
tt0462200;nm0580924;Angela;
tt0462200;nm1755886;Tehronne;
tt0462200;nm0001668;Sandy;
tt0462200;nm0859150;Deke Woods;
tt0462200;nm1740127;Kell;
tt0417148;nm0000168;Neville Flynn;
tt0417148;nm0004761;Mercedes;
tt0417148;nm0391820;Ashley;
tt0417148;nm0155389;Chen Leong;
tt0417148;nm0750353;Tyler;
tt0417148;nm0396461;John Sanders;
tt0417148;nm0680667;Sean Jones;
tt0417148;nm1993404;Tommy;
tt0417148;nm0687679;Paul;
tt0417148;nm0665235;Maria;
tt0417148;nm1007554;Tiffany;
tt0417148;nm0000523;Claire Miller;
tt0417148;nm0018416;Three G's;
tt0417148;nm0198040;Big Leroy;
tt0417148;nm0860380;Troy;
tt0417148;nm1470550;Ken;
tt0417148;nm0005417;Grace;
tt0417148;nm0239386;Curtis;
tt10217822;nm2338802;Travie McCoy;
tt10217822;nm2429974;Cobra Starship;
tt10217822;nm2103254;Maja Ivarsson;
tt10217822;nm0000168;Samuel L. Jackson;
tt10217822;nm2354787;Gabe Saporta;
tt10217822;nm2335949;William Beckett;
tt10217822;nm2088161;Pete Wentz;
tt0349467;nm0001235;Boyle;
tt0349467;nm0097842;Priest;
tt0349467;nm0000168;Lorenzo Council;
tt0349467;nm0285431;Hal;
tt0349467;nm0676370;Reverend Longway;
tt0349467;nm0518511;Leo Sullivan;
tt0349467;nm0541902;Dr. Anil Chatterjee;
tt0349467;nm0004908;Karen Collucci;
tt0349467;nm0724665;Marie;
tt0349467;nm1783671;Doreen;
tt0349467;nm0929936;Rafik;
tt0349467;nm0000194;Brenda Martin;
tt0349467;nm0295334;Lt. Gold;
tt0349467;nm1931436;Vicky;
tt0349467;nm0254712;Felicia;
tt0349467;nm0592923;Jason Council;
tt0349467;nm1107001;Billy Williams;
tt0349467;nm0253035;Danny Martin;
tt0399327;nm0015370;Second I.A. Agent;
tt0399327;nm0001208;Agent Peters;
tt0399327;nm0376159;Ted;
tt0399327;nm0000168;Derrick Vann;
tt0399327;nm1047901;Cab Driver;
tt0399327;nm0339352;Flight Attendant;
tt0399327;nm0006692;Dara Vann;
tt0399327;nm0445681;Laptop Guy;
tt0399327;nm0614887;Homeless Man;
tt0399327;nm0177471;Uniform Cop on PA;
tt0399327;nm0261435;Lt. Rita Carbone;
tt0399327;nm0506405;Andy Fiddler;
tt0399327;nm0331577;Joey Kane;
tt0399327;nm1107001;Booty;
tt0399327;nm0723432;Susan;
tt0399327;nm1731564;Rookie;
tt0399327;nm0662443;Cashier;
tt0399327;nm0128976;Big Kim;
tt0445114;nm1638211;Kimberley;
tt0445114;nm0696488;Make-up Woman;
tt0445114;nm0315041;Andy Millman;
tt0445114;nm0850337;Liza Tarbuck;
tt0445114;nm1183224;Dan;
tt0445114;nm0580351;Darren Lamb;
tt0445114;nm0421332;Maggie Jacobs;
tt0445114;nm0932143;Shaun Williamson;
tt0445114;nm0701445;Greg;
tt0445114;nm2374553;Brains;
tt0445114;nm0001774;Ben Stiller;
tt0445114;nm0743552;Jonathan Ross;
tt0445114;nm0377844;Iain Morris;
tt0445114;nm0818648;Dullard;
tt0445114;nm0097855;Goran;
tt0445114;nm0767340;Damon Beesley;
tt0445114;nm0118569;Gobbler;
tt0445114;nm0002248;Bunny;
tt0121766;nm1095720;Queen of Naboo;
tt0121766;nm0000168;Mace Windu;
tt0121766;nm0000568;Yoda;
tt0121766;nm0000489;Count Dooku;
tt0121766;nm0817748;Tion Medon;
tt0121766;nm0141324;Ki-Adi-Mundi;
tt0121766;nm0000204;Padmé;
tt0121766;nm0000191;Obi-Wan Kenobi;
tt0121766;nm0078886;Jar Jar Binks;
tt0121766;nm0607325;Commander Cody;
tt0121766;nm0101048;Mas Amedda;
tt0121766;nm0481092;Captain Typho;
tt0121766;nm0159789;Anakin Skywalker;
tt0121766;nm0001751;Senator Bail Organa;
tt0121766;nm0701460;Governor Tarkin;
tt0121766;nm0001519;Supreme Chancellor Palpatine;
tt0121766;nm0203882;Sio Bibble;
tt0121766;nm0000355;C-3PO;
tt0329774;nm0740220;Agent Toby Lee Shavers;
tt0329774;nm1116017;Agent;
tt0329774;nm0773307;General Jack Pettibone;
tt0329774;nm0331699;Baptist Preacher;
tt0329774;nm0000168;Agent Augustus Eugene Gibbons;
tt0329774;nm0310850;Lola Jackson;
tt0329774;nm1445952;Farmhand;
tt0329774;nm1404137;Young Agent;
tt0329774;nm0210625;Agent Meadows;
tt0329774;nm0001084;Darius Stone;
tt0329774;nm0000353;General George Deckert;
tt0329774;nm1007554;Charlie Mayweather;
tt0329774;nm0175295;Lt. Alabama 'Bama' Cobb;
tt0329774;nm0005454;Agent Kyle Christopher Steele;
tt0329774;nm0944702;Zeke;
tt0329774;nm0797454;Bull;
tt0329774;nm0005471;President James Sanford;
tt0329774;nm1880083;Conductor;
tt0486141;nm0005266;Mr. Incredible - commentary;
tt0486141;nm0038416;Frozone;
tt0486141;nm0230032;Mr. Incredible;
tt0486141;nm0000168;Frozone - commentary;
tt0486141;nm1484271;Lady Lightbug;
tt0486141;nm0413996;Narrator;
tt0393162;nm0248913;Worm's Mother;
tt0393162;nm1475594;Jason Lyle;
tt0393162;nm1559304;Ty Crane;
tt0393162;nm0000168;Coach Ken Carter;
tt0393162;nm1564024;Maddux;
tt0393162;nm0722647;Damien Carter;
tt0393162;nm1799004;Maddux's Mother;
tt0393162;nm0005247;Tonya;
tt0393162;nm1560300;Junior Battle;
tt0393162;nm0038680;Kyra;
tt0393162;nm0935255;Coach White;
tt0393162;nm0569076;Kenyon's Mother;
tt0393162;nm0327779;Timo Cruz;
tt0393162;nm0488095;Renny;
tt0393162;nm0114532;Kenyon Stone;
tt0393162;nm0818055;Mrs. Battle;
tt0393162;nm0849612;Worm;
tt0393162;nm0236225;Principal Garrison;
tt10862602;nm1475594;Jason Lyle;
tt10862602;nm0000168;Ken Carter;
tt10862602;nm0262751;Faith Evans;
tt10862602;nm1675555;Twista;
tt8338218;nm0005266;Mr. Incredible;
tt8338218;nm1102970;Violet Parr;
tt8338218;nm0000168;Lucius Best;
tt8338218;nm0569501;Mr. Incredible;
tt8338218;nm0005134;Syndrome;
tt8338218;nm0851317;Security Guards;
tt8338218;nm0083348;Edna Mode;
tt8338218;nm0628599;Narrator;
tt8338218;nm0124703;Classmate 1;
tt8338218;nm0197354;Elastigirl;
tt8338218;nm1747568;Jack-Jack Parr;
tt8338218;nm1714016;Dash;
tt8338218;nm0738918;Mr. Kropp;
tt8338218;nm1660179;Classmate 3;
tt8338218;nm0000456;Elastigirl;
tt8338218;nm0001615;Mirage;
tt0433576;nm1102970;Violet Parr;
tt0433576;nm0427079;;
tt0433576;nm0000168;Lucius Best;
tt0433576;nm0569501;Bob Parr;
tt0433576;nm0249283;;
tt0433576;nm0005134;Syndrome;
tt0433576;nm1750699;Principal;
tt0433576;nm0083348;Edna Mode (E);
tt0433576;nm0123553;;
tt0433576;nm0197354;Helen Parr;
tt0433576;nm0484961;;
tt0433576;nm1748347;Honey Best;
tt0433576;nm1520974;Tony Rydinger;
tt0433576;nm0521861;Bomb Voyage;
tt0433576;nm1751233;Jack-Jack Parr;
tt0433576;nm1714016;Dashiell 'Dash' Parr;
tt0433576;nm0001615;Mirage;
tt0433576;nm1251024;;
tt0317705;nm0005266;Bob Parr;
tt0317705;nm1102970;Violet Parr;
tt0317705;nm0000168;Lucius Best;
tt0317705;nm0005134;Buddy Pine;
tt0317705;nm1750699;Principal;
tt0317705;nm0083348;Edna 'E' Mode;
tt0317705;nm0628599;Newsreel Narrator;
tt0317705;nm0801548;Mrs. Hogenson;
tt0317705;nm0524726;Rick Dicker;
tt0317705;nm1747568;Jack-Jack Parr;
tt0317705;nm1520974;Tony Rydinger;
tt0317705;nm0521861;Bomb Voyage;
tt0317705;nm1751233;Jack-Jack Parr;
tt0317705;nm0001728;Gilbert Huph;
tt0317705;nm1714016;Dashiell 'Dash' Parr;
tt0317705;nm0738918;Bernie Kropp;
tt0317705;nm0000456;Helen Parr;
tt0317705;nm0001615;Mirage;
tt0383385;nm0614151;Jizzy B;
tt0383385;nm0563810;Lance 'Ryder' Wilson;
tt0383385;nm1750624;OG Loc;
tt0383385;nm0001384;Madd Dogg;
tt0383385;nm0000168;Officer Tenpenny;
tt0383385;nm0926469;Kendl Johnson;
tt0383385;nm0101559;Barry 'Big Bear' Thorne;
tt0383385;nm0004286;Cesar Vialpando;
tt0383385;nm0522324;Sean 'Sweet' Johnson;
tt0383385;nm0296528;T-Bone;
tt0383385;nm1667139;Mark 'B Dup' Wayne;
tt0383385;nm1269976;Officer Hernandez;
tt0383385;nm1067487;Catalina;
tt0383385;nm1750891;Emmet;
tt0383385;nm0001228;The Truth;
tt0383385;nm0694066;Melvin 'Big Smoke' Harris;
tt0383385;nm0001606;Officer Pulaski;
tt0383385;nm1727632;Carl 'CJ' Johnson;
tt5053130;nm1750624;Jeffrey 'OG Loc' Cross;
tt5053130;nm0563810;Lance 'Ryder' Wilson;
tt5053130;nm0000168;Officer Frank Tenpenny;
tt5053130;nm0926469;Kendl Johnson;
tt5053130;nm0000249;Mike Toreno;
tt5053130;nm0001209;Ken Rosenberg;
tt5053130;nm0296528;T-Bone Mendez;
tt5053130;nm0522324;Sean 'Sweet' Johnson;
tt5053130;nm0797150;Johnny Sindacco;
tt5053130;nm1783193;Liberty City Rob Victim;
tt5053130;nm1269976;Officer Jimmy Hernandez;
tt5053130;nm0898634;Salvatore Leone;
tt5053130;nm0753145;Maccer;
tt5053130;nm0245705;Kent Paul;
tt5053130;nm0001606;Officer Eddie Pulaski;
tt5053130;nm0694066;Melvin 'Big Smoke' Harris;
tt5053130;nm1727632;Carl 'C.J.' Johnson;
tt0378194;nm0000235;Beatrix Kiddo aka The Bride aka Black Mamba aka Mommy;
tt0378194;nm1533635;Boss Honda;
tt0378194;nm0549457;Boss Ozawah;
tt0378194;nm0000435;Elle Driver aka California Mountain Snake;
tt0378194;nm0475165;Boss Tanaka;
tt0378194;nm0457556;Boss Koji;
tt0378194;nm0000407;Vernita Green aka Copperhead;
tt0378194;nm0662960;Edgar McGraw;
tt0378194;nm0644979;Bald Guy;
tt0378194;nm1549953;Nikki;
tt0378194;nm0662981;Earl McGraw;
tt0378194;nm0000514;Budd aka Sidewinder;
tt0378194;nm0605676;Tokyo Businessman;
tt0378194;nm2563129;The 5.6.7.8's;
tt0378194;nm0837452;Boss Benta;
tt0378194;nm0001016;Bill aka Snake Charmer;
tt0378194;nm0521781;Trucker;
tt0378194;nm0100889;Buck;
tt0315297;nm0671032;Jimmy Schmidt;
tt0315297;nm0000168;John Mills;
tt0315297;nm0000412;Mike Delmarco;
tt0315297;nm0595631;Ray Porter;
tt0315297;nm0005179;Lisa;
tt0315297;nm0429114;Wilson Jefferson;
tt0315297;nm0000657;Dr. Melvin Frank;
tt0315297;nm0000171;Jessica Shepard;
tt0315297;nm0356220;Chip Marshall;
tt0315297;nm0518877;Cop;
tt0315297;nm0504608;Bartender;
tt0315297;nm0025295;Jones;
tt0315297;nm0920038;Dale Becker;
tt0315297;nm0005568;Lieutenant Tong;
tt0315297;nm0372926;Bob Sherman;
tt0315297;nm0240261;Larry Geber;
tt0315297;nm0650702;Edmund Cutler;
tt0315297;nm0120154;John Flanagan;
tt0349260;nm0456810;Boetie Malan;
tt0349260;nm1193091;Van Deventer;
tt0349260;nm0682215;B&B Lady;
tt0349260;nm0000168;Langston Whitfield;
tt0349260;nm0628880;Anderson;
tt0349260;nm0887564;Willem Malan;
tt0349260;nm1738277;Peter Makeba;
tt0349260;nm0490417;Sgt. Dreyer;
tt0349260;nm0730251;Sgt. de Smidt;
tt0349260;nm0628552;Edward Morgan;
tt0349260;nm0000300;Anna Malan;
tt0349260;nm0080124;Elsa Malan;
tt0349260;nm0322407;Col. de Jager;
tt0349260;nm0782764;Reverend Mzondo;
tt0349260;nm1003035;Albertina Sobandla;
tt0349260;nm1081983;Dumi Mkhalipi;
tt0349260;nm0708993;Felicia Rheinhardt;
tt0349260;nm0623505;Old Man in Wheelbarrow;
tt0361185;nm0097842;Charles Nordhoff;
tt0361185;nm0000177;Thomas Jefferson;
tt0361185;nm0000323;Everett, Edward;
tt0361185;nm0000228;Gouvenor Morris;
tt0361185;nm0000168;Highland Garnet;
tt0361185;nm1197217;Commentary;
tt0361185;nm0000598;Andrew Jackson;
tt0361185;nm0000164;George Washington;
tt0361185;nm0001804;Document Voice;
tt0361185;nm0000151;Frederick Douglass;
tt0361185;nm0000093;Albigence Waldo;
tt0361185;nm0000190;Alexander Stephens;
tt0361185;nm0000158;Abraham Lincoln;
tt0361185;nm0000155;Harriet Tubman;
tt0361185;nm0000609;W.E.B. DuBois;
tt0361185;nm0183698;Self - Host;
tt0361185;nm0000331;Captain John Parker;
tt0361185;nm0000146;Barton Simonson;
tt0257076;nm0003069;Gus;
tt0257076;nm0268199;Jim Street;
tt0257076;nm0146146;Lt. Greg Velasquez;
tt0257076;nm0005112;Deacon 'Deke' Kaye;
tt0257076;nm0001038;T.J. McCabe;
tt0257076;nm0000168;Sgt. Dan 'Hondo' Harrelson;
tt0257076;nm1191866;Travis;
tt0257076;nm0887144;Michael Boxer;
tt0257076;nm0223315;Capt. Thomas Fuller;
tt0257076;nm0518511;GQ;
tt0257076;nm0036127;Sgt. Howard;
tt0257076;nm0719637;Brian Gamble;
tt0257076;nm0421087;Kathy;
tt0257076;nm0320163;Agent Hauser;
tt0257076;nm0735442;Chris Sanchez;
tt0257076;nm0010264;Lear Jet Pilot;
tt0257076;nm0593301;Agent Kirkland;
tt0257076;nm0553648;Alex Montel;
tt0264395;nm0761052;Nunez;
tt0264395;nm0000168;West;
tt0264395;nm0004857;Styles;
tt0264395;nm0520586;Helicopter Pilot;
tt0264395;nm0887144;Dunbar;
tt0264395;nm1348386;Nurse #2;
tt0264395;nm0000610;Kendall;
tt0264395;nm1348192;G.I. on the Tarmac;
tt0264395;nm0281636;Helicopter Pilot;
tt0264395;nm1348132;CID Officer;
tt0264395;nm0001567;Osborne;
tt0264395;nm0392851;Pilot;
tt0264395;nm0005231;Mueller;
tt0264395;nm0871458;Nurse #1;
tt0264395;nm0004875;Pike;
tt0264395;nm0209246;Castro;
tt0264395;nm0000237;Hardy;
tt0264395;nm0001065;Vilmer;
tt12247528;nm0000168;Mace Windu;
tt12247528;nm0750603;Rune Haako;
tt12247528;nm0089882;Ruwee Naberrie;
tt12247528;nm0971437;Sly Moore;
tt12247528;nm0141324;Viceroy Nute Gunray;
tt12247528;nm0564768;Self;
tt12247528;nm0000204;Padmé;
tt12247528;nm0000191;Obi-Wan Kenobi;
tt12247528;nm0440286;Sola Naberrie;
tt12247528;nm0078886;Jar Jar Binks;
tt12247528;nm0101048;Mass Amedda;
tt12247528;nm0123785;Self;
tt12247528;nm0633682;Jobal Naberrie;
tt12247528;nm0481092;Capt. Typho;
tt12247528;nm0159789;Anakin Skywalker;
tt12247528;nm0001519;Supreme Chancellor Palpatine;
tt12247528;nm0874455;SP-4 Analysis Droid;
tt12247528;nm0602192;Pooja Naberrie;
tt0295701;nm0740220;Toby Lee Shavers;
tt0295701;nm0000782;Yelena;
tt0295701;nm0190744;Yorgi;
tt0295701;nm0263577;Senator Dick Hotchkiss;
tt0295701;nm0000168;Agent Augustus Gibbons;
tt0295701;nm0117851;Virg;
tt0295701;nm0618291;Milan Sova;
tt0295701;nm0001299;Agent Jim McGrath;
tt0295701;nm1073992;J.J.;
tt0295701;nm0033837;Jordan King;
tt0295701;nm0039545;Agent Polk;
tt0295701;nm0277041;Viktor;
tt0295701;nm1362893;Kolya;
tt0295701;nm0004874;Xander Cage;
tt0295701;nm0001803;El Jefe;
tt0295701;nm0562792;James Tannick;
tt0295701;nm0394054;Agent Roger Donnan;
tt0295701;nm0246306;Kirill;
tt0292610;nm0006535;Hoop;
tt0292610;nm0108300;Fish & Chip Store Owner;
tt0292610;nm0000168;Jack Friar;
tt0292610;nm1406045;Man Mowing Lawn;
tt0292610;nm0101402;Mail Carrier;
tt0292610;nm0000722;Mr. Quarre;
tt0292610;nm0000170;Erin;
tt0292610;nm0731575;Passer-by;
tt0292610;nm0782143;Drive-thru Woman;
tt0292610;nm0951471;Mrs. Quarre;
tt0292610;nm0383425;David Brewster;
tt0292610;nm0206479;Customs Captain;
tt0292610;nm0565133;Bank Manager;
tt0292610;nm0123681;Mr. Leeds;
tt0292610;nm1352437;Motorcycle Cop;
tt0292610;nm0001745;Tyrone;
tt0292610;nm0493327;Amy;
tt0292610;nm0919643;Willy;
tt0121765;nm0781181;Watto;
tt0121765;nm0126284;Dormé;
tt0121765;nm0000489;Count Dooku;
tt0121765;nm0000168;Mace Windu;
tt0121765;nm0000568;Yoda;
tt0121765;nm0000204;Padmé;
tt0121765;nm0000191;Obi-Wan Kenobi;
tt0121765;nm0909944;Zam Wesell;
tt0121765;nm0266193;Dexter Jettster;
tt0121765;nm0078886;Jar Jar Binks;
tt0121765;nm0607325;Jango Fett;
tt0121765;nm0000278;Shmi Skywalker;
tt0121765;nm0481092;Capt. Typho;
tt0121765;nm0159789;Anakin Skywalker;
tt0121765;nm0001751;Senator Bail Organa;
tt0121765;nm0001519;Supreme Chancellor Palpatine;
tt0121765;nm0203882;Sio Bibble;
tt0121765;nm0860233;Cliegg Lars;
tt0264472;nm0823940;Valerie Gipson;
tt0264472;nm0000168;Doyle Gipson;
tt0264472;nm0242177;Mina Dunne;
tt0264472;nm0370097;Danny Gipson;
tt0264472;nm0806022;Mrs. Delano;
tt0264472;nm0315286;Ellen;
tt0264472;nm0001605;Cynthia Delano Banek;
tt0264472;nm0499556;Gina Gugliotta;
tt0264472;nm1161146;Stephen Gipson;
tt0264472;nm0001057;Michelle;
tt0264472;nm0022883;Terry Kaufman;
tt0264472;nm0001628;Stephen Delano;
tt0264472;nm0420955;Walter Arnell;
tt0264472;nm0540164;Ron Cabot;
tt0264472;nm0324462;Sarah Windsor;
tt0264472;nm0000255;Gavin Banek;
tt0264472;nm0341055;Judge Cosell;
tt0264472;nm0852939;Judge Frances Abarbanel;
tt0372217;nm0542731;Narrator;
tt0372217;nm1401762;;
tt0372217;nm0000168;Samuel L. Jackson;
tt0372217;nm1404020;;
tt0372217;nm1042855;;
tt0372217;nm0107316;;
tt0372217;nm1401761;;
tt0372217;nm0859150;;
tt0293737;nm1159117;Papi Boulevardez;
tt0293737;nm1483151;Various Teenage Voices;
tt0293737;nm0133566;Sunset Boulevardez;
tt0293737;nm0203508;Oscar Proud;
tt0293737;nm0925045;Dijonay Jones;
tt0293737;nm0498060;Nubia Gross;
tt0293737;nm0114371;Sticky Webb;
tt0293737;nm0695497;Penny Proud;
tt0293737;nm0668534;Suga Mama;
tt0293737;nm0721216;LaCienega Boulevardez;
tt0293737;nm0817341;Wizard Kelly;
tt0293737;nm1063526;Various Character Voices;
tt0293737;nm0152839;Bebe Proud;
tt0293737;nm0004941;Zoey Howzer;
tt0293737;nm0005294;Trudy Proud;
tt0293737;nm0578788;Felix Boulevardez;
tt0293737;nm0724656;Omar;
tt0293737;nm0482851;Michael;
tt0227984;nm0841947;Mr. Yuri;
tt0227984;nm0422514;Priest;
tt0227984;nm0721866;Mr. Escobar;
tt0227984;nm1088577;Grimtooth;
tt0227984;nm0000168;Elmo McElroy;
tt0227984;nm0001015;Felix DeSouza;
tt0227984;nm0926205;L.A. Highway Patrol;
tt0227984;nm0008940;Konokko;
tt0227984;nm0055502;Boy's Mother;
tt0227984;nm0910373;Blowfish;
tt0227984;nm0916360;Mr. Jones;
tt0227984;nm0402757;Lawrence;
tt0227984;nm0053448;Frederick;
tt0227984;nm0567881;Mr. Davidson;
tt0227984;nm0633762;Mr. Ho-Fat;
tt0227984;nm0001533;The Lizard;
tt0227984;nm0607865;Dakota Parker;
tt0227984;nm1090731;Boy in Plane;
tt0182000;nm0272173;Leppenraub;
tt0182000;nm0028319;Arnold;
tt0182000;nm0876645;Sheila;
tt0182000;nm0533969;Scotty;
tt0182000;nm0419005;Boy Toy;
tt0182000;nm0000168;Romulus;
tt0182000;nm0534132;Cork;
tt0182000;nm0734421;Joey;
tt0182000;nm0005174;Moira;
tt0182000;nm0247672;Matthew;
tt0182000;nm0343295;Penny;
tt0182000;nm0001309;Bob;
tt0182000;nm0254712;Lulu;
tt0182000;nm0280584;Walter;
tt0182000;nm0017231;Toupee;
tt0182000;nm0573896;Betty;
tt0182000;nm0859150;Shaker;
tt0182000;nm0418960;Chore;
tt0217869;nm0051479;Businessman;
tt0217869;nm0140936;Babysitter;
tt0217869;nm0005462;Kelly;
tt0217869;nm0417189;Elijah Age 13;
tt0217869;nm0000168;Elijah Price;
tt0217869;nm0446257;Orange Suit Man;
tt0217869;nm0206449;Saleswoman;
tt0217869;nm0000246;David Dunn;
tt0217869;nm0160542;Comic Book Clerk;
tt0217869;nm0000705;Audrey Dunn;
tt0217869;nm0240454;David Dunn Age 20;
tt0217869;nm0492746;School Nurse;
tt0217869;nm0004829;Joseph Dunn;
tt0217869;nm0359695;Priest;
tt0217869;nm0446672;ER Doctor;
tt0217869;nm0940128;Elijah's Mother;
tt0217869;nm0907708;Dr. Mathison;
tt0217869;nm0716438;Audrey Inverso Age 20;
tt0162650;nm0001853;Carmen Vasquez;
tt0162650;nm0000288;Walter Wade, Jr.;
tt0162650;nm0005354;Rasaan;
tt0162650;nm0097842;Walter Wade, Sr.;
tt0162650;nm0000445;Jack Roselli;
tt0162650;nm0000168;John Shaft;
tt0162650;nm0385757;Hon. Dennis Bradford;
tt0162650;nm0813977;Curt Fleming;
tt0162650;nm0855564;Luger;
tt0162650;nm0745780;Uncle John Shaft;
tt0162650;nm0763650;Jimmy Groves;
tt0162650;nm0851701;Lucifer;
tt0162650;nm0858106;Carla Howard;
tt0162650;nm0901926;Lt. Kearney;
tt0162650;nm0001057;Diane Palmieri;
tt0162650;nm0942482;Peoples Hernandez;
tt0162650;nm0574513;Lt. Cromartie;
tt0162650;nm0812308;Alice;
tt0227972;nm0508044;John 'Bradshaw' Layfield;
tt0227972;nm0414417;Kane;
tt0227972;nm1492462;Daniel Bryan;
tt0227972;nm0170700;Michael Cole;
tt0227972;nm0927833;The Big Show;
tt0227972;nm1079865;Theodore Long;
tt0227972;nm1169315;Randy Orton;
tt0227972;nm2725321;Natalya;
tt0227972;nm1111762;Dolph Ziggler;
tt0227972;nm1056834;Mike Chioda;
tt0227972;nm1025616;The Miz;
tt0227972;nm0732458;Charles Robinson;
tt0227972;nm0347595;Rey Mysterio;
tt0227972;nm3896491;Jimmy Uso;
tt0227972;nm0178581;Edge;
tt0227972;nm3897941;Jey Uso;
tt0227972;nm2932655;Kofi Kingston;
tt0227972;nm0362709;Matt Hardy;
tt0160797;nm0000168;Colonel Terry Childers;
tt0160797;nm0569501;Judge;
tt0160797;nm0275417;Tom Chandler;
tt0160797;nm0001602;Major Biggs;
tt0160797;nm0001311;General H. Lawrence Hodges;
tt0160797;nm0008900;Jimi;
tt0160797;nm0005516;Captain Lee;
tt0160797;nm0024849;Doctor Ahmar;
tt0160797;nm0245653;General Perry;
tt0160797;nm0849522;Justin;
tt0160797;nm0001426;Mourain;
tt0160797;nm0000271;Mrs. Mourain;
tt0160797;nm0163429;Harris;
tt0160797;nm0000169;Colonel Hayes Hodges;
tt0160797;nm0441588;Hayes Hodges III;
tt0160797;nm0339304;Bill Sokal;
tt0160797;nm0170927;Colonel Cao;
tt0160797;nm0403652;Corporal Hustings;
tt20595790;nm0005112;Preacher;
tt20595790;nm0000168;Russell Franklin;
tt20595790;nm0005048;Carter Blake;
tt20595790;nm0571537;Janice Higgins;
tt20595790;nm0004787;Dr. Susan McAlester;
tt0149261;nm0001650;Tom Scoggins;
tt0149261;nm0878152;Brenda Kerns;
tt0149261;nm0735538;Helicopter Co-Pilot;
tt0149261;nm0005112;Preacher;
tt0149261;nm0919798;Parrot Sounds;
tt0149261;nm0005048;Carter Blake;
tt0149261;nm0000168;Russell Franklin;
tt0149261;nm0730099;Helicopter Winch Operator;
tt0149261;nm0311643;Girl #2;
tt0149261;nm0857880;Boy #2;
tt0149261;nm0188176;Boat Captain;
tt0149261;nm0571537;Janice Higgins;
tt0149261;nm0001745;Jim Whitlock;
tt0149261;nm0058814;Girl #1;
tt0149261;nm0859559;Friend of Janice;
tt0149261;nm0687937;Boy #1;
tt0149261;nm0004787;Dr. Susan McAlester;
