ID IMDB;IDENTITE;DATE NAISSANCE;LIEU NAISSANCE;URL
nm0079964;Bill Beyers;17/03/1955;Lake Success, Long Island, New York, USA;/name/nm0079964?ref_=tt_cl_t_17
nm0593388;Herb Mitchell;18/06/1937;Bar Harbor, Maine, USA;/name/nm0593388?ref_=tt_cl_t_13
nm0114867;Vivian Brown;28/04/1925;Hanson, South Dakota, USA;/name/nm0114867?ref_=tt_cl_t_16
nm0002554;Claudette Nevins;10/04/1937;Wilkes-Barre, Pennsylvania, USA;/name/nm0002554?ref_=tt_cl_t_5
nm0054057;Jered Barclay;22/11/1930;Seattle, Washington, USA;/name/nm0054057?ref_=tt_cl_t_18
nm0597857;Paul Mones;02/03/1955;Newark, New Jersey, USA;/name/nm0597857?ref_=tt_cl_t_3
nm0164273;Matt Clark;25/11/1936;Washington, District of Columbia, USA;/name/nm0164273?ref_=tt_cl_t_4
nm0943723;Michael Wyle;;;/name/nm0943723?ref_=tt_cl_t_9
nm0000848;Olivia Barash;11/01/1965;Miami, Florida, USA;/name/nm0000848?ref_=tt_cl_t_7
nm0053382;Ellen Barber;;;/name/nm0053382?ref_=tt_cl_t_11
nm0363878;James Harper;08/10/1948;Bell, California, USA;/name/nm0363878?ref_=tt_cl_t_8
nm0040850;Larry Atlas;1948-0-0;Cleveland, Ohio, USA;/name/nm0040850?ref_=tt_cl_t_16
nm0308651;Chris Gartin;12/01/1968;New York City, New York, USA;/name/nm0308651?ref_=tt_cl_t_7
nm0844160;Richard E. Szlasa;;;/name/nm0844160?ref_=tt_cl_t_12
nm0408886;Sara Inglis;;;/name/nm0408886?ref_=tt_cl_t_18
nm0744870;J.D. Roth;20/04/1968;Cherry Hill, New Jersey, USA;/name/nm0744870?ref_=tt_cl_t_15
nm0561876;Beverly May;11/08/1927;East Wellington, British Columbia, Canada;/name/nm0561876?ref_=tt_cl_t_13
nm0096492;Vebe Borge;;;/name/nm0096492?ref_=tt_cl_t_17
nm0000414;Teri Garr;11/12/1947;Lakewood, Ohio, USA;/name/nm0000414?ref_=tt_cl_t_1
nm0510638;Brian Lima;02/11/1967;USA;/name/nm0510638?ref_=tt_cl_t_14
nm0361940;Gayle Harbor;;;/name/nm0361940?ref_=tt_cl_t_10
nm0171754;Christopher Collet;13/03/1968;New York City, New York, USA;/name/nm0171754?ref_=tt_cl_t_3
nm0000433;Corey Haim;23/12/1971;Toronto, Ontario, Canada;/name/nm0000433?ref_=tt_cl_t_4
nm0104796;Richard Brandon;;;/name/nm0104796?ref_=tt_cl_t_9
nm0203352;Jack Davidson;17/07/1936;Worcester, Massachusetts, USA;/name/nm0203352?ref_=tt_cl_t_4
nm0237606;Rachel Dretzin;;;/name/nm0237606?ref_=tt_cl_t_14
nm0001759;Vincent Spano;18/10/1962;Brooklyn, New York, USA;/name/nm0001759?ref_=tt_cl_t_2
nm0274113;Nick Ferrari;;;/name/nm0274113?ref_=tt_cl_t_5
nm0001630;Tracy Pollan;22/06/1960;Long Island, New York, USA;/name/nm0001630?ref_=tt_cl_t_13
nm0792400;Claudia Sherman;;;/name/nm0792400?ref_=tt_cl_t_11
nm0426113;Robin Johnson;29/05/1964;Brooklyn, New York, USA;/name/nm0426113?ref_=tt_cl_t_17
nm0582152;Dolores Messina;;;/name/nm0582152?ref_=tt_cl_t_6
nm0713209;Bill Raymond;09/09/1938;San Francisco, California, USA;/name/nm0713209?ref_=tt_cl_t_8
nm0199070;Leora Dana;01/04/1923;New York City, New York, USA;/name/nm0199070?ref_=tt_cl_t_7
nm1223719;Susan Derendorf;;;/name/nm1223719?ref_=tt_cl_t_15
nm0193421;Liane Curtis;11/07/1965;New York City, New York, USA;/name/nm0193421?ref_=tt_cl_t_10
nm0462118;Marta Kober;23/10/1963;New York City, New York, USA;/name/nm0462118?ref_=tt_cl_t_12
nm0565728;Gary McCleery;;;/name/nm0565728?ref_=tt_cl_t_18
nm0290357;Yvonne Francis;;;/name/nm0290357?ref_=tt_cl_t_17
nm0162906;Tommy Citera;08/01/1964;Brooklyn, New York, USA;/name/nm0162906?ref_=tt_cl_t_4
nm0028233;Luke Andreas;04/01/1936;New York, USA;/name/nm0028233?ref_=tt_cl_t_13
nm0162905;Rosalie Citera;;;/name/nm0162905?ref_=tt_cl_t_16
nm0404446;Hutch Parker;19/11/1963;Philadelphia, Pennsylvania, USA;/name/nm0404446?ref_=tt_cl_t_5
nm0171110;King Coleman;;;/name/nm0171110?ref_=tt_cl_t_15
nm0854035;Harry Teinowitz;15/10/1960;Chicago, Illinois, USA;/name/nm0854035?ref_=tt_cl_t_6
nm0692976;Tom Poston;17/10/1921;Columbus, Ohio, USA;/name/nm0692976?ref_=tt_cl_t_7
nm0114894;Wendell Brown;;;/name/nm0114894?ref_=tt_cl_t_2
nm0938052;Ian Wolfe;1896-11-4;Canton, Illinois, USA;/name/nm0938052?ref_=tt_cl_t_8
nm0113194;Candy Ann Brown;19/08/1958;San Rafael, Marin County, California, USA;/name/nm0113194?ref_=tt_cl_t_14
nm0500038;Ron Leibman;11/10/1937;New York City, New York, USA;/name/nm0500038?ref_=tt_cl_t_1
nm0625030;Stacey Nelkin;10/09/1959;New York City, New York, USA;/name/nm0625030?ref_=tt_cl_t_10
nm0267279;Antonio Fargas;14/08/1946;New York City, New York, USA;/name/nm0267279?ref_=tt_cl_t_9
nm0731885;James G. Robertson;;;/name/nm0731885?ref_=tt_cl_t_18
nm0294600;Leonard Frey;04/09/1938;Brooklyn, New York, USA;/name/nm0294600?ref_=tt_cl_t_12
nm0000819;Barbara Bach;28/08/1946;Queens, New York City, New York, USA;/name/nm0000819?ref_=tt_cl_t_11
nm0399879;John Paul Hudson;;;/name/nm0399879?ref_=tt_cl_t_7
nm0898199;Hervé Villechaize;23/04/1943;Montauban, Tarn-et-Garonne, France;/name/nm0898199?ref_=tt_cl_t_14
nm0150476;Woodrow Chambliss;14/10/1914;Bowie, Texas, USA;/name/nm0150476?ref_=tt_cl_t_18
nm0376318;Albert Henderson;29/01/1915;New York, USA;/name/nm0376318?ref_=tt_cl_t_1
nm0604680;George Morgan;17/11/1932;Worcester, Massachusetts, USA;/name/nm0604680?ref_=tt_cl_t_4
nm0623752;Ronald Nealy;;;/name/nm0623752?ref_=tt_cl_t_5
nm0371469;Jackson S. Haynes;;;/name/nm0371469?ref_=tt_cl_t_8
nm0610445;Larry Moyer;;;/name/nm0610445?ref_=tt_cl_t_6
nm0810572;Don Smolen;;;/name/nm0810572?ref_=tt_cl_t_15
nm0059844;Toni Basil;22/09/1943;Philadelphia, Pennsylvania, USA;/name/nm0059844?ref_=tt_cl_t_12
nm0257552;Joe Madden;1892-5-22;Brooklyn, New York, USA;/name/nm0257552?ref_=tt_cl_t_16
nm0026035;Luana Anders;12/05/1938;Los Angeles, California, USA;/name/nm0026035?ref_=tt_cl_t_3
nm0386847;Alex Hitchcock;;;/name/nm0386847?ref_=tt_cl_t_10
nm0129883;Don Calfa;03/12/1939;Brooklyn, New York, USA;/name/nm0129883?ref_=tt_cl_t_17
nm0937835;Lawrence Wolf;12/06/1934;New York City, New York, USA;/name/nm0937835?ref_=tt_cl_t_9
nm0332014;Stan Gottlieb;;;/name/nm0332014?ref_=tt_cl_t_13
nm0136750;Carolyn Cardwell;17/11/1938;Chicago, Illinois, USA;/name/nm0136750?ref_=tt_cl_t_5
nm0726590;Harry Rigby;21/02/1925;Pittsburgh, Pennsylvania, USA;/name/nm0726590?ref_=tt_cl_t_16
nm0472792;Eric Krupnik;20/07/1942;Georgia, USSR;/name/nm0472792?ref_=tt_cl_t_10
nm0225741;Charles Dierkop;11/09/1936;La Crosse, Wisconsin, USA;/name/nm0225741?ref_=tt_cl_t_6
nm0337727;Chuck Green;06/11/1919;Fitzgerald, Georgia, USA;/name/nm0337727?ref_=tt_cl_t_12
nm0419726;L. Errol Jaye;07/02/1928;Jacksonville, Florida, USA;/name/nm0419726?ref_=tt_cl_t_4
nm0337928;James Green;;;/name/nm0337928?ref_=tt_cl_t_2
nm0737049;Lucille Rogers;1890-4-18;;/name/nm0737049?ref_=tt_cl_t_18
nm0235991;Elsie Downey;11/04/1934;Dormont, Pennsylvania, USA;/name/nm0235991?ref_=tt_cl_t_11
nm0182582;Mariclare Costello;03/02/1936;Peoria, Illinois, USA;/name/nm0182582?ref_=tt_cl_t_3
nm0187007;Eric Crawley;;;/name/nm0187007?ref_=tt_cl_t_17
nm0344052;Carolyn Groves;;;/name/nm0344052?ref_=tt_cl_t_15
nm0250616;Marshall Efron;03/02/1938;Los Angeles, California, USA;/name/nm0250616?ref_=tt_cl_t_9
nm0947296;Ching Yeh;;;/name/nm0947296?ref_=tt_cl_t_8
nm6599324;Sea Shimooka;;;/name/nm6599324?ref_=tt_cl_t_10
nm9484340;Stacy Abalogun;;;/name/nm9484340?ref_=tt_cl_t_17
nm5381254;Jovan Adepo;;;/name/nm5381254?ref_=tt_cl_t_6
nm5189784;Alex Sharp;02/02/1989;Westminster, London, England, UK;/name/nm5189784?ref_=tt_cl_t_7
nm0157796;Tsai Chin;01/09/1933;Shanghai, China;/name/nm0157796?ref_=tt_cl_t_9
nm4263213;John Bradley;15/09/1988;England, UK;/name/nm4263213?ref_=tt_cl_t_3
nm0192377;Liam Cunningham;02/06/1961;Dublin, Ireland;/name/nm0192377?ref_=tt_cl_t_4
nm7251080;Marlo Kelly;;;/name/nm7251080?ref_=tt_cl_t_8
nm10810538;Jess Hong;;;/name/nm10810538?ref_=tt_cl_t_11
nm0001034;Rosalind Chao;23/09/1957;Anaheim, California, USA;/name/nm0001034?ref_=tt_cl_t_14
nm10981254;Zine Tseng;;;/name/nm10981254?ref_=tt_cl_t_12
nm3115493;Ben Schnetzer;;;/name/nm3115493?ref_=tt_cl_t_15
nm0938950;Benedict Wong;20/02/1970;Eccles, England;/name/nm0938950?ref_=tt_cl_t_2
nm0004067;Russell Yuen;30/10/1965;Montreal, Quebec, Canada;/name/nm0004067?ref_=tt_cl_t_16
nm5234753;Saamer Usmani;;;/name/nm5234753?ref_=tt_cl_t_5
nm5923412;Shalini Peiris;;;/name/nm5923412?ref_=tt_cl_t_18
nm4234640;Nickolas Wolf;;;/name/nm4234640?ref_=tt_cl_t_11
nm0015673;Al Vicente;08/03/1971;Chicago, Illinois, USA;/name/nm0015673?ref_=tt_cl_t_10
nm6408859;Michael Gandolfini;;;/name/nm6408859?ref_=tt_cl_t_3
nm4814017;Kylie Rogers;18/02/2004;Dallas, Texas, USA;/name/nm4814017?ref_=tt_cl_t_5
nm3859411;Thea Camara;;;/name/nm3859411?ref_=tt_cl_t_13
nm8823344;Triston Dye;;;/name/nm8823344?ref_=tt_cl_t_16
nm11517303;Kim Rosen;;;/name/nm11517303?ref_=tt_cl_t_15
nm10040186;Asante Blackk;20/10/2001;Waldorf, Maryland, USA;/name/nm10040186?ref_=tt_cl_t_7
nm2860379;William Jackson Harper;08/02/1980;Dallas, Texas, USA;/name/nm2860379?ref_=tt_cl_t_4
nm7691913;Shiquita James;;;/name/nm7691913?ref_=tt_cl_t_9
nm8176720;Marc Demeter;13/09/1972;Uniontown, Pennsylvania, USA;/name/nm8176720?ref_=tt_cl_t_14
nm2256974;Lesa Wilson;;;/name/nm2256974?ref_=tt_cl_t_8
nm3691071;Whitney Goin;;;/name/nm3691071?ref_=tt_cl_t_12
nm1222910;David E. Collier;;;/name/nm1222910?ref_=tt_cl_t_17
nm13386779;Jamie Sears;;;/name/nm13386779?ref_=tt_cl_t_18
nm1670601;Tom Pelphrey;28/07/1982;Howell, New Jersey, USA;/name/nm1670601?ref_=tt_cl_t_1
nm6285328;Elle Graham;;;/name/nm6285328?ref_=tt_cl_t_7
nm1995781;Adam Shapiro;;;/name/nm1995781?ref_=tt_cl_t_8
nm4917567;George Walsh;;;/name/nm4917567?ref_=tt_cl_t_13
nm13777981;Sarah Ismail;;;/name/nm13777981?ref_=tt_cl_t_15
nm4559130;Keilly McQuail;;;/name/nm4559130?ref_=tt_cl_t_16
nm8542291;Maren Heary;;;/name/nm8542291?ref_=tt_cl_t_17
nm1443740;Zoe Kazan;09/09/1983;Los Angeles, California, USA;/name/nm1443740?ref_=tt_cl_t_4
nm5292216;Maren Lord;;;/name/nm5292216?ref_=tt_cl_t_9
nm1332395;Sean Cullen;;;/name/nm1332395?ref_=tt_cl_t_12
nm0059530;Anastasia Barzee;24/04/1966;Miami, Florida, USA;/name/nm0059530?ref_=tt_cl_t_14
nm9431221;Dalya Knapp;;;/name/nm9431221?ref_=tt_cl_t_10
nm3802422;Stephen Dexter;;;/name/nm3802422?ref_=tt_cl_t_11
nm2827642;Anita Sabherwal;;;/name/nm2827642?ref_=tt_cl_t_18
nm6846984;Nathaniel McParland;;;/name/nm6846984?ref_=tt_cl_t_16
nm2520045;Kira Guloien;;;/name/nm2520045?ref_=tt_cl_t_9
nm0357214;Eli Ham;03/06/1982;Stratford, Ontario, Canada;/name/nm0357214?ref_=tt_cl_t_13
nm1909302;August Winter;;;/name/nm1909302?ref_=tt_cl_t_11
nm10209868;Marcus Craig;;;/name/nm10209868?ref_=tt_cl_t_14
nm2946516;Claire Foy;16/04/1984;Stockport, England, UK;/name/nm2946516?ref_=tt_cl_t_4
nm13032018;Shayla Brown;;;/name/nm13032018?ref_=tt_cl_t_15
nm0412382;Judith Ivey;04/09/1951;El Paso, Texas, USA;/name/nm0412382?ref_=tt_cl_t_7
nm2012029;Will Bowes;14/06/1990;London, Ontario, Canada;/name/nm2012029?ref_=tt_cl_t_12
nm13567133;Stephen Leupolt;;;/name/nm13567133?ref_=tt_cl_t_18
nm0565319;Sheila McCarthy;01/01/1956;Toronto, Ontario, Canada;/name/nm0565319?ref_=tt_cl_t_6
nm12876537;Emily Mitchell;;;/name/nm12876537?ref_=tt_cl_t_10
nm12683903;Kate Hallett;;;/name/nm12683903?ref_=tt_cl_t_17
nm0924210;Ben Whishaw;14/10/1980;Clifton, Bedfordshire, England, UK;/name/nm0924210?ref_=tt_cl_t_2
nm6920210;Michelle McLeod;;;/name/nm6920210?ref_=tt_cl_t_8
nm0226813;Garret Dillahunt;24/11/1964;Castro Valley, California, USA;/name/nm0226813?ref_=tt_cl_t_4
nm1294269;Caspar Phillipson;13/01/1971;;/name/nm1294269?ref_=tt_cl_t_13
nm0403947;Toby Huss;09/12/1966;Marshalltown, Iowa, USA;/name/nm0403947?ref_=tt_cl_t_10
nm0936607;Rebecca Wisocky;12/11/1971;York, Pennsylvania, USA;/name/nm0936607?ref_=tt_cl_t_9
nm0930570;Evan Williams;;;/name/nm0930570?ref_=tt_cl_t_18
nm2192439;Lucy DeVito;11/03/1983;New York City, New York, USA;/name/nm2192439?ref_=tt_cl_t_11
nm1882152;Xavier Samuel;10/12/1983;Hamilton, Victoria, Australia;/name/nm1882152?ref_=tt_cl_t_8
nm0668139;Sara Paxton;25/04/1988;Woodland Hills, Los Angeles, California, USA;/name/nm0668139?ref_=tt_cl_t_7
nm0219748;Catherine Dent;14/04/1965;Baton Rouge, Louisiana, USA;/name/nm0219748?ref_=tt_cl_t_12
nm1058940;Scoot McNairy;11/11/1977;Dallas, Texas, USA;/name/nm1058940?ref_=tt_cl_t_6
nm2251716;Haley Webb;25/11/1985;Fairfax, Virginia, USA;/name/nm2251716?ref_=tt_cl_t_14
nm0726180;Eden Riegel;01/01/1981;Washington D.C., USA;/name/nm0726180?ref_=tt_cl_t_16
nm0006663;Enrique Murciano;09/07/1973;Miami, Florida, USA;/name/nm0006663?ref_=tt_cl_t_10
nm12574504;Javiera Zapata;;;/name/nm12574504?ref_=tt_cl_t_18
nm5097044;Isabela Merced;10/07/2001;Cleveland, Ohio, USA;/name/nm5097044?ref_=tt_cl_t_4
nm6705372;Chelsea Alana Rivera;;;/name/nm6705372?ref_=tt_cl_t_16
nm9660985;Tyler Kay Whitley;;;/name/nm9660985?ref_=tt_cl_t_17
nm7088578;Ana Fabrega;;;/name/nm7088578?ref_=tt_cl_t_8
nm1546300;Diego Boneta;29/11/1990;Mexico City, Distrito Federal, Mexico;/name/nm1546300?ref_=tt_cl_t_5
nm4806887;Chloe Fineman;20/07/1988;Berkeley, California;/name/nm4806887?ref_=tt_cl_t_9
nm5245722;Adria Arjona;25/04/1992;Puerto Rico;/name/nm5245722?ref_=tt_cl_t_3
nm0005009;Laura Harring;03/03/1964;Los Mochis, Sinaloa, Mexico;/name/nm0005009?ref_=tt_cl_t_13
nm8814196;Sean Patrick Dawson;;;/name/nm8814196?ref_=tt_cl_t_14
nm0704737;Ruben Rabasa;13/04/1938;Cuba;/name/nm0704737?ref_=tt_cl_t_7
nm1881346;Ho-Kwan Tse;;;/name/nm1881346?ref_=tt_cl_t_15
nm5238331;Macarena Achaga;;;/name/nm5238331?ref_=tt_cl_t_12
nm13745178;Marta Velasco;;;/name/nm13745178?ref_=tt_cl_t_6
nm0198852;Pedro Damián;29/11/1952;Mexico;/name/nm0198852?ref_=tt_cl_t_11
nm0687947;Tamara Podemski;16/10/1977;Toronto, Ontario, Canada;/name/nm0687947?ref_=tt_cl_t_5
nm13470077;Ofelia Garcia;;;/name/nm13470077?ref_=tt_cl_t_13
nm13470078;Teaguen Arbogast;;;/name/nm13470078?ref_=tt_cl_t_16
nm9140881;Isabel Arraiza;;;/name/nm9140881?ref_=tt_cl_t_11
nm5730649;Lewis Pullman;29/01/1993;Los Angeles, California, USA;/name/nm5730649?ref_=tt_cl_t_6
nm4670465;Olive Abercrombie;;;/name/nm4670465?ref_=tt_cl_t_9
nm0640055;Deirdre O'Connell;1951-0-0;;/name/nm0640055?ref_=tt_cl_t_15
nm1036050;Shaun Sipos;30/10/1981;Victoria, British Columbia, Canada;/name/nm1036050?ref_=tt_cl_t_8
nm1393354;Kristen Connolly;12/07/1980;Montclair, New Jersey, USA;/name/nm1393354?ref_=tt_cl_t_18
nm0717383;Noah Reid;29/05/1987;Toronto, Ontario, Canada;/name/nm0717383?ref_=tt_cl_t_7
nm9571224;Amy Corbett;;;/name/nm9571224?ref_=tt_cl_t_3
nm11345004;Amy Clites;;;/name/nm11345004?ref_=tt_cl_t_14
nm12668059;Steven Erickson;;;/name/nm12668059?ref_=tt_cl_t_9
nm11345000;Boone Langston;;;/name/nm11345000?ref_=tt_cl_t_12
nm11345013;Jessica Ragzy Ewud;;;/name/nm11345013?ref_=tt_cl_t_15
nm6532676;Jamie Berard;;;/name/nm6532676?ref_=tt_cl_t_2
nm12668050;Michelle Brooks;;;/name/nm12668050?ref_=tt_cl_t_10
nm11345003;Tyler Clites;;;/name/nm11345003?ref_=tt_cl_t_13
nm12668064;Dave Kaleta;;;/name/nm12668064?ref_=tt_cl_t_18
nm12668067;Jacob Schilling;;;/name/nm12668067?ref_=tt_cl_t_7
nm12668066;Caleb Schilling;;;/name/nm12668066?ref_=tt_cl_t_5
nm12668047;Wayne Macasaet;;;/name/nm12668047?ref_=tt_cl_t_6
nm11345012;Samuel Hatmaker;;;/name/nm11345012?ref_=tt_cl_t_17
nm12668058;Mark Erickson;;;/name/nm12668058?ref_=tt_cl_t_8
nm12668046;Zack Macasaet;;;/name/nm12668046?ref_=tt_cl_t_4
nm12668051;Natalie Cleveland;;;/name/nm12668051?ref_=tt_cl_t_11
nm11345001;Mark Cruickshank;;;/name/nm11345001?ref_=tt_cl_t_16
nm1354496;Rachel Boynton;;;/name/nm1354496?ref_=tt_cl_t_1
nm12933460;William Rogers;;;/name/nm12933460?ref_=tt_cl_t_14
nm5735900;Deborah Robinson;;;/name/nm5735900?ref_=tt_cl_t_17
nm1604701;Frank Smith Jr.;;;/name/nm1604701?ref_=tt_cl_t_11
nm7648430;Greg Carr;;;/name/nm7648430?ref_=tt_cl_t_13
nm12932920;Cate Arnold;;;/name/nm12932920?ref_=tt_cl_t_2
nm12933768;Kyle Magee;;;/name/nm12933768?ref_=tt_cl_t_10
nm12933917;Robert Epperson;;;/name/nm12933917?ref_=tt_cl_t_3
nm10759701;Kellie Carter Jackson;;;/name/nm10759701?ref_=tt_cl_t_8
nm12933369;Melissa Janczewski Jones;;;/name/nm12933369?ref_=tt_cl_t_15
nm4673463;Dale Julius;;;/name/nm4673463?ref_=tt_cl_t_12
nm12933887;Antwayn Patrick;;;/name/nm12933887?ref_=tt_cl_t_6
nm11314823;James Robinson;;;/name/nm11314823?ref_=tt_cl_t_16
nm5928520;Chris Carpenter;;;/name/nm5928520?ref_=tt_cl_t_7
nm10120401;David Blight;;;/name/nm10120401?ref_=tt_cl_t_5
nm12933767;Clyde Magee;;;/name/nm12933767?ref_=tt_cl_t_9
nm12932921;Herbert DeLoach Jr.;;;/name/nm12932921?ref_=tt_cl_t_4
nm12933599;Stephanie Rolph;;;/name/nm12933599?ref_=tt_cl_t_18
nm7543974;Aaron Pierre;;;/name/nm7543974?ref_=tt_cl_t_4
nm10962462;Marcus Gladney Jr.;;;/name/nm10962462?ref_=tt_cl_t_10
nm0178228;Luray Cooper;;;/name/nm0178228?ref_=tt_cl_t_15
nm5956547;Sheila Atim;1991-1-0;Uganda;/name/nm5956547?ref_=tt_cl_t_5
nm4764001;Ryan James;;;/name/nm4764001?ref_=tt_cl_t_13
nm10229945;Chase Dillon;;;/name/nm10229945?ref_=tt_cl_t_2
nm0611932;Peter Mullan;02/11/1959;Peterhead, Scotland, UK;/name/nm0611932?ref_=tt_cl_t_6
nm6894599;Mychal-Bella Bowman;;;/name/nm6894599?ref_=tt_cl_t_14
nm0203079;Trevor David;;;/name/nm0203079?ref_=tt_cl_t_16
nm9096847;Thuso Mbedu;08/07/1991;Pietermaritzburg, Kwa-Zulu Natal, South Africa;/name/nm9096847?ref_=tt_cl_t_1
nm2137633;Lucius Baston;;;/name/nm2137633?ref_=tt_cl_t_9
nm10982010;Kylee D. Allen;;;/name/nm10982010?ref_=tt_cl_t_12
nm2838453;Sherry Richards;;;/name/nm2838453?ref_=tt_cl_t_18
nm4412702;Kraig Dane;;;/name/nm4412702?ref_=tt_cl_t_11
nm8004803;Monique Grant;;;/name/nm8004803?ref_=tt_cl_t_17
nm2679180;Nils Frahm;;;/name/nm2679180?ref_=tt_cl_t_1
nm11872973;Kemi Awoderu;;;/name/nm11872973?ref_=tt_cl_t_17
nm7295436;Kate Ashcroft;;;/name/nm7295436?ref_=tt_cl_t_15
nm2865434;Jacob Avery;;;/name/nm2865434?ref_=tt_cl_t_16
nm0443373;Paul Kaye;1965-0-0;Clapham, London, England, UK;/name/nm0443373?ref_=tt_cl_t_7
nm2239702;Katherine Waterston;03/03/1980;Westminster, London, England, UK;/name/nm2239702?ref_=tt_cl_t_2
nm0693431;George Potts;;;/name/nm0693431?ref_=tt_cl_t_11
nm1093971;Tom Lawrence;;;/name/nm1093971?ref_=tt_cl_t_9
nm7694990;Joe Blakemore;;;/name/nm7694990?ref_=tt_cl_t_4
nm10299345;George Jaques;;;/name/nm10299345?ref_=tt_cl_t_8
nm2742856;John Dagleish;1981-2-0;Kelvedon, Essex, England, UK;/name/nm2742856?ref_=tt_cl_t_6
nm10262986;Jordan Ajadi;;;/name/nm10262986?ref_=tt_cl_t_13
nm4123351;Ria Zmitrowicz;;;/name/nm4123351?ref_=tt_cl_t_12
nm11952706;Cree Barnett-Williams;;;/name/nm11952706?ref_=tt_cl_t_18
nm7169013;Leona Allen;;;/name/nm7169013?ref_=tt_cl_t_14
nm0428765;Mark Lewis Jones;31/08/1964;Rhosllannerchrugog, Wales, UK;/name/nm0428765?ref_=tt_cl_t_10
nm3506828;Florence Welch;28/08/1986;London, England, UK;/name/nm3506828?ref_=tt_cl_t_3
nm3713580;Lauren Byrne;;;/name/nm3713580?ref_=tt_cl_t_13
nm8463347;Freya Allan;06/09/2001;Oxfordshire, England, UK;/name/nm8463347?ref_=tt_cl_t_8
nm11050278;Charlotte Gairdner-Mihell;;;/name/nm11050278?ref_=tt_cl_t_16
nm1881980;Jessie Ross;;;/name/nm1881980?ref_=tt_cl_t_17
nm0149447;Amar Chadha-Patel;;;/name/nm0149447?ref_=tt_cl_t_10
nm9135274;Nico Parker;;;/name/nm9135274?ref_=tt_cl_t_15
nm0365140;Naomie Harris;06/09/1976;London, England, UK;/name/nm0365140?ref_=tt_cl_t_14
nm11417678;Stanley Auckland;;;/name/nm11417678?ref_=tt_cl_t_11
nm2776085;Börje Lundberg;;;/name/nm2776085?ref_=tt_cl_t_9
nm3850079;Matt Lewis;;;/name/nm3850079?ref_=tt_cl_t_12
nm5575649;Neal Reddy;;;/name/nm5575649?ref_=tt_cl_t_17
nm1225590;C.J. Wilson;;;/name/nm1225590?ref_=tt_cl_t_6
nm4127482;Denise Moyé;;;/name/nm4127482?ref_=tt_cl_t_15
nm9905638;Andre Rodriguez II;;;/name/nm9905638?ref_=tt_cl_t_16
nm0786641;Brent Sexton;12/08/1967;St. Louis, Missouri, USA;/name/nm0786641?ref_=tt_cl_t_4
nm1510705;Kevin Maier;;;/name/nm1510705?ref_=tt_cl_t_7
nm1837986;Alan Aisenberg;18/03/1993;;/name/nm1837986?ref_=tt_cl_t_10
nm0450775;Tom Key;;;/name/nm0450775?ref_=tt_cl_t_8
nm3636697;Sasha Morfaw;;;/name/nm3636697?ref_=tt_cl_t_18
nm4746345;Kurt Yue;;;/name/nm4746345?ref_=tt_cl_t_14
nm0184981;Darryl Cox;08/04/1955;Wiesbaden, Hesse, Germany;/name/nm0184981?ref_=tt_cl_t_5
nm0521728;James Carroll;;;/name/nm0521728?ref_=tt_cl_t_12
nm7132227;Chloe Lee;;;/name/nm7132227?ref_=tt_cl_t_15
nm3081796;Steven Yeun;21/12/1983;Seoul, South Korea;/name/nm3081796?ref_=tt_cl_t_1
nm2830632;Jenny Phagan;;;/name/nm2830632?ref_=tt_cl_t_13
nm10838063;Joel Telford;;;/name/nm10838063?ref_=tt_cl_t_16
nm3680658;Yeri Han;;;/name/nm3680658?ref_=tt_cl_t_2
nm1387487;Eric Starkey;;;/name/nm1387487?ref_=tt_cl_t_8
nm0950926;Youn Yuh-jung;19/06/1947;South Korea;/name/nm0950926?ref_=tt_cl_t_10
nm9036839;Kaye Brownlee-France;27/03/1985;Kansas, USA;/name/nm9036839?ref_=tt_cl_t_18
nm2026324;Ben Hall;;;/name/nm2026324?ref_=tt_cl_t_7
nm8081725;Esther Moon;;;/name/nm8081725?ref_=tt_cl_t_6
nm10910136;Alan Kim;23/04/2012;Chicago, Illinois, USA;/name/nm10910136?ref_=tt_cl_t_3
nm10942337;Noel Cho;;;/name/nm10942337?ref_=tt_cl_t_4
nm10397406;Jacob M Wade;;;/name/nm10397406?ref_=tt_cl_t_11
nm0878495;Michael Twaine;01/11/1936;Lawrence, New York, USA;/name/nm0878495?ref_=tt_cl_t_17
nm3834375;Blanca Araceli;;;/name/nm3834375?ref_=tt_cl_t_10
nm4369276;Adam Bartley;28/01/1979;Eden Prairie, Minnesota, USA;/name/nm4369276?ref_=tt_cl_t_16
nm0000700;Debra Winger;16/05/1955;Cleveland Heights, Ohio, USA;/name/nm0000700?ref_=tt_cl_t_2
nm1570753;Kim Estes;;;/name/nm1570753?ref_=tt_cl_t_5
nm0370022;Andrew Hawkes;;;/name/nm0370022?ref_=tt_cl_t_18
nm5007768;Da'Vine Joy Randolph;21/05/1986;Philadelphia, Pennsylvania, USA;/name/nm5007768?ref_=tt_cl_t_6
nm0074375;Susan Berger;;;/name/nm0074375?ref_=tt_cl_t_15
nm2106082;Michelle Gillette;;;/name/nm2106082?ref_=tt_cl_t_14
nm0752799;Randy Ryan;;;/name/nm0752799?ref_=tt_cl_t_8
nm0048260;Betsy Baker;08/05/1955;Cedar Rapids, Iowa, USA;/name/nm0048260?ref_=tt_cl_t_13
nm0006970;Patricia Belcher;07/04/1954;Helena, Montana, USA;/name/nm0006970?ref_=tt_cl_t_4
